lat,lon,altitude
42.4265,2.6418,1014.9
42.4271,2.6722,820.6
42.4277,2.7026,996.1
42.4282,2.733,1138.0
42.4288,2.7634,924.4
42.4294,2.7937,650.2
42.4342,3.0672,442.8
42.4346,3.0976,408.5
42.4351,3.128,293.9
42.4356,3.1584,87.7
42.381,8.5977,117.3
42.3799,8.628,439.8
42.3789,8.6583,360.9
42.3778,8.6887,312.9
42.3767,8.719,443.9
42.3755,8.7493,306.8
42.3744,8.7796,307.1
42.3733,8.81,427.0
42.3722,8.8403,664.1
42.371,8.8706,1096.4
42.3699,8.9009,1843.8
42.3687,8.9313,2197.9
42.3675,8.9616,1816.6
42.3663,8.9919,1379.2
42.3652,9.0222,1203.4
42.364,9.0525,858.2
42.3628,9.0829,934.2
42.3615,9.1132,864.6
42.3603,9.1435,658.5
42.3591,9.1738,514.6
42.3578,9.2041,733.6
42.3566,9.2344,1164.8
42.3553,9.2647,1050.0
42.3541,9.295,865.6
42.3528,9.3254,1209.5
42.3515,9.3557,1029.8
42.3502,9.386,731.6
42.3489,9.4163,836.1
42.3476,9.4466,854.3
42.3463,9.4769,804.4
42.345,9.5072,146.5
42.3436,9.5375,7.9
42.4326,1.9421,1158.7
42.4334,1.9725,1206.5
42.4342,2.0029,1327.6
42.435,2.0333,1472.9
42.4357,2.0636,1759.6
42.4365,2.094,1950.6
42.4373,2.1244,2362.4
42.438,2.1548,2475.7
42.4388,2.1852,2404.8
42.4395,2.2155,2449.6
42.4402,2.2459,2508.1
42.4409,2.2763,2314.9
42.4416,2.3067,2263.2
42.4423,2.3371,2234.3
42.443,2.3675,2085.7
42.4437,2.3979,1964.7
42.4444,2.4283,1577.8
42.4451,2.4586,1402.1
42.4457,2.489,1469.9
42.4464,2.5194,1187.3
42.447,2.5498,1109.1
42.4476,2.5802,767.6
42.4483,2.6106,451.3
42.4489,2.641,572.5
42.4495,2.6714,616.5
42.4501,2.7018,781.4
42.4507,2.7322,699.3
42.4513,2.7626,797.4
42.4518,2.793,461.0
42.4524,2.8234,516.9
42.4529,2.8538,304.4
42.4535,2.8842,511.9
42.4561,3.0362,471.5
42.4566,3.0666,245.6
42.4571,3.097,136.2
42.4575,3.1274,216.1
42.458,3.1578,53.3
42.4023,8.6295,186.9
42.4013,8.6598,315.2
42.4002,8.6901,124.7
42.3991,8.7205,198.7
42.398,8.7508,371.5
42.3968,8.7812,620.7
42.3957,8.8115,953.6
42.3946,8.8418,739.3
42.3934,8.8722,895.9
42.3923,8.9025,1745.0
42.3911,8.9328,1772.2
42.3899,8.9632,2067.2
42.3887,8.9935,2062.6
42.3876,9.0238,1589.6
42.3864,9.0542,1363.6
42.3852,9.0845,977.2
42.3839,9.1148,768.4
42.3827,9.1452,425.6
42.3815,9.1755,411.8
42.3802,9.2058,609.2
42.379,9.2361,866.7
42.3777,9.2664,641.3
42.3765,9.2968,807.1
42.3752,9.3271,1184.4
42.3739,9.3574,684.8
42.3726,9.3877,533.1
42.3713,9.418,835.7
42.37,9.4483,792.9
42.3687,9.4787,473.6
42.3674,9.509,79.5
42.4534,1.8803,1418.5
42.4542,1.9106,1242.8
42.455,1.941,1211.8
42.4566,2.0018,1254.0
42.4574,2.0322,1336.5
42.4582,2.0626,1512.0
42.4589,2.093,1889.3
42.4597,2.1234,2332.8
42.4604,2.1538,2254.6
42.4612,2.1842,2101.5
42.4619,2.2146,2187.7
42.4626,2.245,2103.6
42.4634,2.2753,2100.2
42.4641,2.3057,1839.0
42.4648,2.3361,1994.8
42.4655,2.3665,1678.5
42.4661,2.3969,2057.2
42.4668,2.4273,2095.6
42.4675,2.4577,1968.2
42.4681,2.4881,1836.1
42.4688,2.5185,1498.2
42.4694,2.549,1140.4
42.4701,2.5794,748.3
42.4707,2.6098,533.2
42.4713,2.6402,414.3
42.4719,2.6706,341.4
42.4725,2.701,374.9
42.4731,2.7314,374.5
42.4737,2.7618,376.1
42.4743,2.7922,280.4
42.4748,2.8226,262.4
42.4754,2.853,270.1
42.4759,2.8834,462.0
42.4765,2.9138,756.8
42.477,2.9442,959.6
42.4775,2.9747,889.2
42.478,3.0051,879.8
42.4785,3.0355,757.8
42.479,3.0659,369.3
42.4795,3.0963,184.3
42.48,3.1267,31.8
42.4237,8.6613,19.2
42.4226,8.6916,118.1
42.4215,8.722,158.7
42.4204,8.7523,311.8
42.4192,8.7827,582.5
42.4181,8.813,965.3
42.417,8.8434,1430.4
42.4158,8.8737,1430.4
42.4147,8.9041,1696.3
42.4135,8.9344,1386.3
42.4123,8.9648,1370.3
42.4112,8.9951,1904.1
42.41,9.0255,1382.5
42.4088,9.0558,1695.7
42.4076,9.0861,1517.2
42.4063,9.1165,908.5
42.4051,9.1468,535.0
42.4039,9.1772,445.5
42.4026,9.2075,434.4
42.4014,9.2378,698.5
42.4001,9.2682,589.3
42.3989,9.2985,954.6
42.3976,9.3288,1309.9
42.3963,9.3591,624.1
42.395,9.3895,419.6
42.3937,9.4198,793.5
42.3924,9.4501,605.8
42.3911,9.4804,289.3
42.3898,9.5108,84.1
42.4741,1.8183,2188.0
42.475,1.8487,1682.8
42.4758,1.8791,1453.4
42.4766,1.9095,1518.0
42.4774,1.9399,1420.5
42.479,2.0007,1410.2
42.4798,2.0311,1469.7
42.4806,2.0615,1515.1
42.4814,2.0919,1650.2
42.4821,2.1223,1763.5
42.4829,2.1528,1785.2
42.4836,2.1832,1712.9
42.4843,2.2136,2090.5
42.4851,2.244,1785.5
42.4858,2.2744,1924.2
42.4865,2.3048,1642.1
42.4872,2.3352,1520.7
42.4879,2.3656,1325.8
42.4886,2.396,1833.1
42.4893,2.4264,2134.4
42.4899,2.4568,2447.8
42.4906,2.4873,2165.4
42.4912,2.5177,1774.2
42.4919,2.5481,1227.1
42.4925,2.5785,975.6
42.4931,2.6089,909.8
42.4937,2.6393,735.6
42.4943,2.6698,379.7
42.4949,2.7002,249.0
42.4955,2.7306,200.3
42.4961,2.761,137.5
42.4967,2.7914,126.0
42.4972,2.8218,142.0
42.4978,2.8523,289.9
42.4983,2.8827,591.3
42.4989,2.9131,605.8
42.4994,2.9435,572.3
42.4999,2.974,441.7
42.5004,3.0044,443.8
42.5009,3.0348,464.7
42.5014,3.0652,259.6
42.5019,3.0957,131.9
42.5024,3.1261,21.8
42.4461,8.6628,29.3
42.445,8.6931,317.7
42.4439,8.7235,305.4
42.4428,8.7538,316.6
42.4416,8.7842,809.6
42.4405,8.8146,828.6
42.4394,8.8449,710.9
42.4382,8.8753,1022.7
42.4371,8.9057,1625.1
42.4359,8.936,1455.3
42.4347,8.9664,1312.7
42.4336,8.9967,1087.6
42.4324,9.0271,980.3
42.4312,9.0574,1217.3
42.43,9.0878,1604.9
42.4287,9.1181,1180.8
42.4275,9.1485,603.7
42.4263,9.1788,398.2
42.425,9.2092,305.9
42.4238,9.2395,462.2
42.4225,9.2699,505.2
42.4213,9.3002,834.0
42.42,9.3305,978.7
42.4187,9.3609,608.2
42.4174,9.3912,414.2
42.4161,9.4216,424.3
42.4148,9.4519,526.0
42.4135,9.4822,314.7
42.4122,9.5126,89.9
42.494,1.726,2496.8
42.4948,1.7564,2534.4
42.4957,1.7868,2453.0
42.4965,1.8172,2165.6
42.4974,1.8476,1646.3
42.4982,1.878,1938.3
42.499,1.9084,1905.2
42.4998,1.9388,1718.3
42.5006,1.9692,1621.9
42.5014,1.9997,1730.2
42.5022,2.0301,1706.5
42.503,2.0605,1665.9
42.5038,2.0909,1632.4
42.5045,2.1213,1541.0
42.5053,2.1517,1447.1
42.506,2.1822,1267.5
42.5068,2.2126,1384.8
42.5075,2.243,1472.1
42.5082,2.2734,1543.1
42.5089,2.3038,1509.4
42.5096,2.3343,1643.8
42.5103,2.3647,1057.5
42.511,2.3951,1368.4
42.5117,2.4255,1963.1
42.5123,2.4559,2419.3
42.513,2.4864,2042.0
42.5137,2.5168,1737.7
42.5143,2.5472,1497.9
42.5149,2.5777,1208.3
42.5155,2.6081,822.5
42.5162,2.6385,510.0
42.5168,2.6689,476.3
42.5174,2.6994,390.9
42.518,2.7298,278.7
42.5185,2.7602,182.5
42.5191,2.7907,128.7
42.5197,2.8211,94.8
42.5202,2.8515,122.1
42.5208,2.882,149.9
42.5213,2.9124,151.8
42.5218,2.9428,132.3
42.5224,2.9733,200.6
42.5229,3.0037,220.1
42.5234,3.0341,160.2
42.5239,3.0646,76.1
42.5244,3.095,20.1
42.5248,3.1254,1.5
42.4674,8.6946,122.7
42.4663,8.725,388.6
42.4652,8.7554,357.2
42.4641,8.7857,566.1
42.4629,8.8161,458.5
42.4618,8.8465,628.4
42.4606,8.8769,1163.9
42.4595,8.9072,1660.9
42.4583,8.9376,1660.8
42.4571,8.968,1868.4
42.456,8.9983,1654.6
42.4548,9.0287,821.0
42.4536,9.0591,707.0
42.4524,9.0894,748.8
42.4511,9.1198,684.9
42.4499,9.1501,591.2
42.4487,9.1805,347.4
42.4474,9.2109,249.2
42.4462,9.2412,468.3
42.4449,9.2716,661.6
42.4437,9.3019,908.3
42.4424,9.3323,941.1
42.4411,9.3626,551.0
42.4398,9.393,547.3
42.4385,9.4233,382.6
42.4372,9.4537,234.1
42.4359,9.484,156.5
42.4346,9.5144,45.1
42.4332,9.5447,1.2
42.5164,1.7248,2519.5
42.5173,1.7552,2497.8
42.5181,1.7856,2319.7
42.519,1.8161,1756.2
42.5198,1.8465,2134.6
42.5206,1.8769,2344.7
42.5214,1.9073,2280.7
42.5223,1.9377,2097.7
42.5231,1.9682,1906.2
42.5239,1.9986,2051.5
42.5247,2.029,2005.2
42.5254,2.0594,1815.0
42.5262,2.0899,1699.5
42.527,2.1203,1691.8
42.5277,2.1507,1865.3
42.5285,2.1812,1731.0
42.5292,2.2116,1327.9
42.5299,2.242,1051.6
42.5306,2.2724,950.7
42.5313,2.3029,1101.9
42.5321,2.3333,1045.2
42.5327,2.3637,849.5
42.5334,2.3942,940.5
42.5341,2.4246,1506.5
42.5348,2.455,2069.3
42.5354,2.4855,1755.7
42.5361,2.5159,1293.3
42.5367,2.5464,1017.4
42.5374,2.5768,899.4
42.538,2.6072,739.9
42.5386,2.6377,522.2
42.5392,2.6681,525.3
42.5398,2.6986,467.1
42.5404,2.729,383.4
42.541,2.7594,260.0
42.5415,2.7899,166.0
42.5421,2.8203,132.1
42.5427,2.8508,83.3
42.5432,2.8812,55.7
42.5437,2.9117,53.2
42.5443,2.9421,50.5
42.5448,2.9726,46.3
42.5453,3.003,31.0
42.5458,3.0335,9.6
42.4909,8.6657,51.5
42.4898,8.6961,143.9
42.4887,8.7265,449.6
42.4876,8.7569,349.3
42.4865,8.7873,193.2
42.4853,8.8177,249.1
42.4842,8.848,506.9
42.483,8.8784,977.4
42.4819,8.9088,1400.3
42.4807,8.9392,1472.5
42.4795,8.9696,1261.2
42.4784,8.9999,1593.1
42.4772,9.0303,1099.5
42.476,9.0607,1031.7
42.4748,9.0911,805.0
42.4735,9.1214,356.3
42.4723,9.1518,334.0
42.4711,9.1822,284.8
42.4698,9.2126,261.8
42.4686,9.2429,321.6
42.4673,9.2733,329.8
42.4661,9.3037,517.7
42.4648,9.334,798.0
42.4635,9.3644,512.4
42.4622,9.3947,748.0
42.4609,9.4251,711.8
42.4596,9.4555,329.2
42.4583,9.4858,110.2
42.457,9.5162,17.8
42.5388,1.7236,2305.1
42.5397,1.754,2311.7
42.5405,1.7845,2363.5
42.5414,1.8149,1895.6
42.5422,1.8453,1933.4
42.543,1.8758,2090.5
42.5439,1.9062,2421.1
42.5447,1.9366,2371.2
42.5455,1.9671,2123.2
42.5463,1.9975,2041.0
42.5471,2.028,1927.1
42.5479,2.0584,1830.1
42.5486,2.0888,1701.0
42.5494,2.1193,1787.8
42.5501,2.1497,1786.7
42.5509,2.1801,1675.6
42.5516,2.2106,1254.5
42.5523,2.241,990.2
42.5531,2.2715,793.7
42.5538,2.3019,778.5
42.5545,2.3324,725.2
42.5552,2.3628,626.8
42.5559,2.3933,705.0
42.5565,2.4237,1039.0
42.5572,2.4541,1496.0
42.5579,2.4846,1264.7
42.5585,2.515,970.0
42.5591,2.5455,947.6
42.5598,2.5759,918.3
42.5604,2.6064,630.3
42.561,2.6368,596.4
42.5616,2.6673,566.3
42.5622,2.6978,361.3
42.5628,2.7282,308.7
42.5634,2.7587,205.6
42.564,2.7891,152.8
42.5645,2.8196,134.7
42.5651,2.85,100.9
42.5656,2.8805,67.3
42.5662,2.9109,38.8
42.5667,2.9414,27.7
42.5672,2.9719,20.0
42.5677,3.0023,11.2
42.5682,3.0328,2.5
42.5122,8.6976,169.8
42.5111,8.728,415.1
42.51,8.7584,250.3
42.5089,8.7888,91.1
42.5077,8.8192,211.7
42.5066,8.8496,350.8
42.5054,8.88,515.2
42.5043,8.9104,1175.0
42.5031,8.9408,1402.2
42.502,8.9712,1101.7
42.5008,9.0015,831.6
42.4996,9.0319,766.6
42.4984,9.0623,724.5
42.4972,9.0927,865.6
42.496,9.1231,491.4
42.4947,9.1535,348.7
42.4935,9.1839,276.1
42.4922,9.2142,656.2
42.491,9.2446,667.1
42.4897,9.275,374.3
42.4885,9.3054,305.3
42.4872,9.3358,691.0
42.4859,9.3661,371.9
42.4846,9.3965,595.8
42.4833,9.4269,504.3
42.482,9.4572,197.8
42.4807,9.4876,45.6
42.4794,9.518,6.6
42.5621,1.7529,1967.2
42.563,1.7833,1870.1
42.5638,1.8138,2008.4
42.5646,1.8442,2261.4
42.5655,1.8747,2269.7
42.5663,1.9051,2267.7
42.5671,1.9355,2593.1
42.5679,1.966,2274.0
42.5687,1.9964,2078.4
42.5695,2.0269,2168.9
42.5703,2.0573,1954.9
42.571,2.0878,1576.8
42.5718,2.1182,1708.6
42.5726,2.1487,1837.7
42.5733,2.1791,1482.6
42.574,2.2096,1299.7
42.5748,2.24,1147.7
42.5755,2.2705,1200.8
42.5762,2.301,1053.1
42.5769,2.3314,815.2
42.5776,2.3619,608.5
42.5783,2.3923,683.5
42.579,2.4228,668.1
42.5796,2.4532,788.5
42.5803,2.4837,853.1
42.5809,2.5142,744.3
42.5816,2.5446,925.4
42.5822,2.5751,956.5
42.5828,2.6056,576.6
42.5835,2.636,512.9
42.5841,2.6665,527.5
42.5847,2.6969,293.2
42.5852,2.7274,217.1
42.5858,2.7579,154.4
42.5864,2.7883,126.6
42.587,2.8188,101.3
42.5875,2.8493,82.8
42.5881,2.8797,67.1
42.5886,2.9102,45.7
42.5891,2.9407,31.5
42.5897,2.9712,15.6
42.5902,3.0016,7.7
42.5907,3.0321,2.1
42.5335,8.7295,183.5
42.5324,8.7599,260.3
42.5313,8.7903,47.1
42.5301,8.8207,119.2
42.529,8.8511,160.1
42.5279,8.8815,283.7
42.5267,8.912,612.3
42.5255,8.9424,963.3
42.5244,8.9728,1124.0
42.5232,9.0032,828.1
42.522,9.0336,745.3
42.5208,9.064,831.6
42.5196,9.0944,598.9
42.5184,9.1248,381.8
42.5171,9.1551,358.1
42.5159,9.1855,386.2
42.5147,9.2159,876.9
42.5134,9.2463,1097.8
42.5121,9.2767,611.7
42.5109,9.3071,270.2
42.5096,9.3375,311.4
42.5083,9.3679,201.6
42.507,9.3983,204.2
42.5057,9.4286,245.7
42.5044,9.459,61.1
42.5031,9.4894,18.3
42.5017,9.5198,1.4
42.5845,1.7517,2358.6
42.5854,1.7822,1907.5
42.5862,1.8126,1975.6
42.5871,1.8431,2295.0
42.5879,1.8735,2463.8
42.5887,1.904,2285.7
42.5895,1.9344,2479.4
42.5903,1.9649,2325.3
42.5911,1.9954,2183.5
42.5919,2.0258,2180.4
42.5927,2.0563,1841.6
42.5935,2.0867,1651.3
42.5942,2.1172,1551.1
42.595,2.1477,1745.5
42.5957,2.1781,1466.0
42.5965,2.2086,1724.6
42.5972,2.2391,1485.4
42.5979,2.2695,1787.8
42.5986,2.3,1513.5
42.5993,2.3305,1252.9
42.6,2.3609,795.9
42.6007,2.3914,539.3
42.6014,2.4219,482.5
42.6021,2.4523,469.5
42.6027,2.4828,470.6
42.6034,2.5133,578.6
42.604,2.5438,672.8
42.6046,2.5742,759.5
42.6053,2.6047,480.6
42.6059,2.6352,559.2
42.6065,2.6657,444.8
42.6071,2.6961,338.1
42.6077,2.7266,250.3
42.6083,2.7571,137.6
42.6088,2.7876,117.1
42.6094,2.818,99.1
42.61,2.8485,73.7
42.6105,2.879,38.1
42.611,2.9095,19.4
42.6116,2.94,11.3
42.6121,2.9705,9.4
42.6126,3.0009,6.6
42.6131,3.0314,0.8
42.5559,8.731,84.3
42.5548,8.7614,18.4
42.5537,8.7919,8.4
42.5526,8.8223,58.4
42.5514,8.8527,232.1
42.5503,8.8831,514.1
42.5491,8.9135,411.9
42.5479,8.9439,441.7
42.5468,8.9744,904.7
42.5456,9.0048,982.0
42.5444,9.0352,1002.9
42.5432,9.0656,787.8
42.542,9.096,570.3
42.5408,9.1264,428.2
42.5395,9.1568,457.8
42.5383,9.1872,551.6
42.5371,9.2176,1127.8
42.5358,9.248,1167.1
42.5345,9.2784,854.4
42.5333,9.3088,781.7
42.532,9.3392,824.6
42.5307,9.3696,573.7
42.5294,9.4,245.0
42.5281,9.4304,151.7
42.5268,9.4608,15.7
42.5255,9.4912,5.3
42.5241,9.5216,0.6
42.6069,1.7505,2412.2
42.6078,1.781,2213.0
42.6086,1.8115,1633.4
42.6095,1.8419,2137.6
42.6103,1.8724,2276.9
42.6111,1.9029,2415.7
42.612,1.9333,2324.9
42.6128,1.9638,2468.6
42.6136,1.9943,2407.1
42.6143,2.0248,2148.6
42.6151,2.0552,1906.7
42.6159,2.0857,1627.1
42.6167,2.1162,1495.6
42.6174,2.1467,1707.7
42.6182,2.1771,1846.7
42.6189,2.2076,2061.5
42.6196,2.2381,1728.9
42.6203,2.2686,1418.3
42.6211,2.299,1032.7
42.6218,2.3295,810.1
42.6225,2.36,758.5
42.6231,2.3905,619.0
42.6238,2.421,368.2
42.6245,2.4514,343.8
42.6251,2.4819,370.3
42.6258,2.5124,316.6
42.6264,2.5429,376.8
42.6271,2.5734,452.4
42.6277,2.6039,451.5
42.6283,2.6344,414.6
42.6289,2.6648,360.2
42.6295,2.6953,257.7
42.6301,2.7258,212.1
42.6307,2.7563,106.2
42.6313,2.7868,92.9
42.6318,2.8173,85.7
42.6324,2.8478,66.6
42.6329,2.8783,44.4
42.6335,2.9088,23.2
42.634,2.9393,12.3
42.6345,2.9697,7.9
42.635,3.0002,2.3
42.6355,3.0307,0.4
42.575,8.8238,115.7
42.5738,8.8542,364.5
42.5727,8.8847,328.3
42.5715,8.9151,216.8
42.5703,8.9455,257.8
42.5692,8.976,328.6
42.568,9.0064,497.1
42.5668,9.0368,758.2
42.5656,9.0672,669.6
42.5644,9.0976,553.5
42.5632,9.1281,488.3
42.5619,9.1585,454.6
42.5607,9.1889,707.0
42.5595,9.2193,1138.5
42.5582,9.2497,984.5
42.5569,9.2801,728.8
42.5557,9.3106,752.9
42.5544,9.341,912.8
42.5531,9.3714,907.1
42.5518,9.4018,536.2
42.5505,9.4322,153.8
42.5492,9.4626,18.1
42.5479,9.493,2.9
42.5465,9.5234,0.2
42.6194,1.4142,2405.8
42.6203,1.4447,2238.2
42.6249,1.597,2546.0
42.6258,1.6275,2404.5
42.6267,1.6579,2379.9
42.6276,1.6884,2270.1
42.6285,1.7189,2195.5
42.6294,1.7494,2372.9
42.6302,1.7798,2129.5
42.6311,1.8103,1734.7
42.6319,1.8408,1704.7
42.6327,1.8713,2054.1
42.6336,1.9018,2324.8
42.6344,1.9322,2166.0
42.6352,1.9627,1991.3
42.636,1.9932,2363.6
42.6368,2.0237,2086.8
42.6376,2.0542,1872.2
42.6383,2.0847,1658.3
42.6391,2.1151,1462.2
42.6398,2.1456,1734.3
42.6406,2.1761,2107.5
42.6413,2.2066,2209.8
42.6421,2.2371,1877.2
42.6428,2.2676,1473.9
42.6435,2.2981,1167.5
42.6442,2.3286,1196.9
42.6449,2.3591,880.0
42.6456,2.3896,579.6
42.6462,2.42,538.1
42.6469,2.4505,435.0
42.6476,2.481,396.1
42.6482,2.5115,334.0
42.6489,2.542,265.4
42.6495,2.5725,233.7
42.6501,2.603,228.9
42.6507,2.6335,242.3
42.6514,2.664,217.3
42.652,2.6945,160.6
42.6525,2.725,115.8
42.6531,2.7555,93.8
42.6537,2.786,80.9
42.6543,2.8165,73.0
42.6548,2.847,62.5
42.6554,2.8775,54.1
42.6559,2.908,33.3
42.6564,2.9385,19.6
42.657,2.969,8.8
42.6575,2.9996,2.2
42.658,3.0301,0.1
42.5974,8.8254,31.2
42.5962,8.8558,151.0
42.5951,8.8862,116.6
42.5939,8.9167,300.0
42.5928,8.9471,128.9
42.5916,8.9776,119.2
42.5904,9.008,167.6
42.5892,9.0384,428.4
42.588,9.0689,473.2
42.5868,9.0993,375.5
42.5856,9.1297,372.8
42.5843,9.1602,353.4
42.5831,9.1906,958.7
42.5819,9.221,1205.0
42.5806,9.2514,694.4
42.5793,9.2819,464.7
42.5781,9.3123,567.7
42.5768,9.3427,516.2
42.5755,9.3731,709.0
42.5742,9.4036,506.4
42.5729,9.434,92.6
42.5716,9.4644,11.9
42.5703,9.4948,-0.5
42.6418,1.4129,2557.0
42.6427,1.4434,2111.3
42.6437,1.4738,2491.3
42.6446,1.5043,2375.3
42.6465,1.5653,2334.0
42.6474,1.5958,2351.7
42.6483,1.6263,2148.4
42.6492,1.6567,2281.9
42.65,1.6872,2175.2
42.6509,1.7177,2026.2
42.6518,1.7482,2120.5
42.6526,1.7787,2091.0
42.6535,1.8092,1769.5
42.6543,1.8397,1295.8
42.6552,1.8702,1782.4
42.656,1.9006,2118.1
42.6568,1.9311,2087.3
42.6576,1.9616,1721.6
42.6584,1.9921,2152.9
42.6592,2.0226,2180.3
42.66,2.0531,2165.9
42.6608,2.0836,1777.6
42.6615,2.1141,1578.8
42.6623,2.1446,1619.6
42.663,2.1751,2085.6
42.6638,2.2056,2163.6
42.6645,2.2361,1862.8
42.6652,2.2666,1530.1
42.6659,2.2971,1346.3
42.6666,2.3276,993.6
42.6673,2.3581,819.7
42.668,2.3886,899.4
42.6687,2.4191,894.2
42.6693,2.4496,831.0
42.67,2.4801,684.8
42.6707,2.5107,544.5
42.6713,2.5412,448.2
42.6719,2.5717,324.6
42.6726,2.6022,205.8
42.6732,2.6327,140.5
42.6738,2.6632,129.6
42.6744,2.6937,118.8
42.675,2.7242,101.1
42.6756,2.7547,84.9
42.6761,2.7853,73.1
42.6767,2.8158,62.6
42.6773,2.8463,51.6
42.6778,2.8768,49.5
42.6783,2.9073,44.8
42.6789,2.9378,33.2
42.6794,2.9683,19.4
42.6799,2.9989,3.1
42.6804,3.0294,1.3
42.6175,8.8878,35.8
42.6163,8.9183,185.0
42.6152,8.9487,173.4
42.614,8.9792,92.7
42.6128,9.0096,128.6
42.6116,9.0401,177.1
42.6104,9.0705,212.5
42.6092,9.1009,165.1
42.608,9.1314,175.9
42.6067,9.1618,446.9
42.6055,9.1923,936.5
42.6043,9.2227,849.3
42.603,9.2532,494.2
42.6017,9.2836,183.3
42.6005,9.314,240.3
42.5992,9.3445,308.9
42.5979,9.3749,440.9
42.5966,9.4053,295.4
42.5953,9.4357,51.3
42.594,9.4662,2.0
42.6632,1.3811,2661.1
42.6642,1.4116,2709.0
42.6652,1.4421,1917.6
42.6661,1.4726,2451.9
42.667,1.5031,2373.8
42.668,1.5335,2288.7
42.6689,1.564,2234.4
42.6698,1.5945,2274.5
42.6707,1.625,1894.0
42.6716,1.6555,1977.8
42.6725,1.686,2006.1
42.6733,1.7165,1832.2
42.6742,1.747,2034.0
42.6751,1.7775,1720.7
42.6759,1.808,1746.6
42.6768,1.8385,1350.3
42.6776,1.869,1594.9
42.6784,1.8995,1715.9
42.6792,1.93,1418.4
42.68,1.9605,1683.6
42.6808,1.991,2060.2
42.6816,2.0216,1992.3
42.6824,2.0521,1915.7
42.6832,2.0826,1584.1
42.6839,2.1131,1457.0
42.6847,2.1436,1404.8
42.6854,2.1741,1804.4
42.6862,2.2046,1731.9
42.6869,2.2351,1522.1
42.6876,2.2656,1428.3
42.6883,2.2962,1246.2
42.689,2.3267,1166.8
42.6897,2.3572,1187.5
42.6904,2.3877,1113.4
42.6911,2.4182,969.3
42.6918,2.4487,813.5
42.6924,2.4793,731.8
42.6931,2.5098,566.3
42.6937,2.5403,490.8
42.6944,2.5708,415.1
42.695,2.6013,333.0
42.6956,2.6319,208.4
42.6962,2.6624,134.6
42.6968,2.6929,111.1
42.6974,2.7234,96.7
42.698,2.754,84.1
42.6986,2.7845,67.3
42.6991,2.815,52.7
42.6997,2.8455,42.3
42.7002,2.8761,34.3
42.7008,2.9066,34.8
42.7013,2.9371,31.3
42.7018,2.9676,23.9
42.7023,2.9982,10.7
42.7028,3.0287,2.6
42.6376,8.9503,3.7
42.6364,8.9808,24.0
42.6352,9.0112,13.8
42.634,9.0417,123.4
42.6328,9.0721,115.9
42.6316,9.1026,86.2
42.6304,9.1331,239.8
42.6292,9.1635,689.7
42.6279,9.194,639.9
42.6267,9.2244,463.6
42.6254,9.2549,280.7
42.6242,9.2853,128.6
42.6229,9.3158,67.0
42.6216,9.3462,190.1
42.6203,9.3766,627.3
42.619,9.4071,374.6
42.6177,9.4375,22.2
42.6857,1.3798,2449.2
42.6866,1.4103,2294.6
42.6876,1.4408,1854.6
42.6885,1.4713,2131.6
42.6895,1.5018,1978.8
42.6904,1.5323,2084.3
42.6913,1.5628,2023.4
42.6922,1.5933,2167.9
42.6931,1.6238,1942.8
42.694,1.6543,1630.8
42.6949,1.6848,1512.2
42.6958,1.7153,1820.1
42.6966,1.7459,1828.7
42.6975,1.7764,1625.7
42.6983,1.8069,1381.9
42.6992,1.8374,1042.6
42.7,1.8679,1174.7
42.7008,1.8984,1227.3
42.7017,1.9289,1682.1
42.7025,1.9595,1879.1
42.7033,1.99,1868.4
42.7041,2.0205,1600.2
42.7048,2.051,1514.5
42.7056,2.0815,1245.4
42.7064,2.112,1207.3
42.7071,2.1426,1263.2
42.7079,2.1731,1614.0
42.7086,2.2036,1471.7
42.7093,2.2341,1301.6
42.7101,2.2647,1615.6
42.7108,2.2952,1386.5
42.7115,2.3257,1368.5
42.7122,2.3562,1109.5
42.7129,2.3868,865.8
42.7135,2.4173,700.2
42.7142,2.4478,611.2
42.7149,2.4784,516.0
42.7155,2.5089,629.4
42.7162,2.5394,570.3
42.7168,2.57,463.1
42.7174,2.6005,365.6
42.718,2.631,359.6
42.7186,2.6616,249.4
42.7192,2.6921,245.3
42.7198,2.7226,181.1
42.7204,2.7532,130.3
42.721,2.7837,105.3
42.7216,2.8142,81.0
42.7221,2.8448,58.3
42.7227,2.8753,36.9
42.7232,2.9059,23.1
42.7237,2.9364,15.9
42.7243,2.9669,10.6
42.7248,2.9975,5.3
42.7253,3.028,1.8
42.6564,9.0433,23.4
42.6552,9.0738,37.5
42.654,9.1043,94.9
42.6528,9.1347,287.5
42.6516,9.1652,429.5
42.6503,9.1956,410.3
42.6491,9.2261,405.6
42.6478,9.2566,241.0
42.6466,9.287,49.6
42.6453,9.3175,73.6
42.644,9.3479,150.4
42.6427,9.3784,596.7
42.6414,9.4089,277.8
42.6401,9.4393,12.7
42.7071,1.348,2275.7
42.7081,1.3785,2129.1
42.709,1.409,1620.9
42.71,1.4395,1334.8
42.7109,1.47,1755.1
42.7119,1.5005,1748.8
42.7128,1.531,1845.7
42.7137,1.5616,1759.3
42.7146,1.5921,2061.1
42.7155,1.6226,1753.5
42.7164,1.6531,1437.2
42.7173,1.6836,1597.6
42.7182,1.7142,1789.3
42.7191,1.7447,1607.8
42.7199,1.7752,1466.9
42.7208,1.8057,1023.9
42.7216,1.8362,881.3
42.7224,1.8668,1125.1
42.7233,1.8973,1286.8
